,group_id,src_id,dst_id,edge_type
68055,0,2691,7572,0
68056,0,4613,219,3
68057,0,7326,3203,3
68058,0,7536,2773,3
68059,0,4968,522,4
68060,0,4912,3138,5
68061,0,6196,9560,3
68062,0,2222,8626,1
68063,0,8569,4785,3
68064,0,6150,8559,4
68065,0,3706,1410,1
68066,0,6572,8965,2
68067,0,671,798,4
68068,0,5533,9557,0
68069,0,8044,1206,3
68070,0,1270,3909,1
68071,0,470,4202,0
68072,0,2310,8327,0
68073,0,5096,8188,4
68074,0,9504,1058,1
68075,0,624,6374,5
68076,0,6590,4336,3
68077,0,2113,9336,4
68078,0,9143,7187,0
68079,0,8347,6878,2
68080,0,6997,7777,1
68081,0,9732,3837,5
68082,0,9500,5483,0
68083,0,6255,8181,3
68084,0,4759,4104,1
68085,0,3445,7675,0
68086,0,32,3315,1
68087,0,6816,6015,5
68088,0,4277,6444,2
68089,0,1830,2607,3
68090,0,6026,1267,1
68091,0,2005,7921,0
68092,0,7368,7594,0
68093,0,8497,8460,2
68094,0,3550,5113,0
68095,0,1110,2709,2
68096,0,1620,8855,1
68097,0,9380,6375,4
68098,0,7980,6980,1
68099,0,3924,1249,1
68100,0,9254,7494,4
68101,0,86,2059,0
68102,0,8715,7370,1
68103,0,3155,7950,3
68104,0,3694,4374,0
68105,0,4,6887,5
68106,0,4689,1981,2
68107,0,1920,6916,0
68108,0,8296,2523,5
68109,0,9542,3464,4
68110,0,5710,4383,0
68111,0,7302,808,2
68112,0,918,9661,2
68113,0,4210,8476,1
68114,0,6373,6397,0
68115,0,1238,9341,5
68116,0,5596,5505,0
68117,0,6651,5320,5
68118,0,8142,2033,5
68119,0,8937,610,4
68120,0,3533,5130,1
68121,0,8689,1370,3
68122,0,3175,9634,5
68123,0,9601,1356,0
68124,0,1301,6829,5
68125,0,8255,5792,5
68126,0,6714,2410,5
68127,0,9490,8081,0
68128,0,1827,3726,5
68129,0,7769,8703,3
68130,0,6735,50,1
68131,0,6585,9785,1
68132,0,3448,2898,1
68133,0,2136,998,0
68134,0,6158,7634,4
68135,0,9325,1304,5
68136,0,2895,7044,2
68137,0,2242,7545,2
68138,0,9592,5233,2
68139,0,7774,5637,3
68140,0,216,8317,1
68141,0,6587,869,1
68142,0,2973,6209,5
68143,0,5473,9747,1
68144,0,489,9242,4
68145,0,7130,7976,5
68146,0,8476,7427,1
68147,0,4742,8014,2
68148,0,3819,2301,0
68149,0,4809,6253,1
68150,0,8514,6365,0
68151,0,9249,9510,2
68152,0,7456,1420,0
68153,0,4439,5410,4
68154,0,1049,9604,0
68155,0,5809,1036,1
68156,0,5021,8949,1
68157,0,9641,9493,5
68158,0,1665,220,1
68159,0,9192,6848,4
68160,0,3811,4557,2
68161,0,8495,7951,0
68162,0,773,3861,1
68163,0,8607,9462,5
68164,0,9692,2085,3
68165,0,7787,1103,0
68166,0,577,1030,1
68167,0,4435,4836,0
68168,0,2755,540,1
68169,0,7889,9473,3
68170,0,3912,7243,5
68171,0,2812,7002,4
68172,0,794,5722,0
68173,0,9283,7641,2
68174,0,1402,5566,0
68175,0,7015,9217,1
68176,0,606,6106,1
68177,0,6579,7780,4
68178,0,2486,1257,0
68179,0,8979,396,3
68180,0,8775,8641,5
68181,0,6194,1044,3
68182,0,6307,2325,0
68183,0,4266,3711,1
68184,0,604,6729,5
68185,0,3586,2088,0
68186,0,6931,6308,2
68187,0,6197,6714,1
68188,0,7001,4927,5
68189,0,552,4752,3
68190,0,1619,3168,5
68191,0,2794,2165,4
68192,0,5407,8236,4
68193,0,7027,852,1
68194,0,6305,8376,4
68195,0,8482,6349,4
68196,0,9183,784,1
68197,0,6480,7000,3
68198,0,329,5383,4
68199,0,375,5798,5
68200,0,4243,3355,2
68201,0,3159,961,4
68202,0,2522,337,2
68203,0,123,2520,2
68204,0,4123,217,5
68205,0,4773,1810,2
68206,0,4035,6758,3
68207,0,6576,3666,2
68208,0,8119,1244,5
68209,0,3552,3029,5
68210,0,1829,8216,4
68211,0,8734,782,5
68212,0,1597,9578,5
68213,0,862,1031,5
68214,0,9974,6498,3
68215,0,339,1984,2
68216,0,7744,3107,2
68217,0,9635,8443,3
68218,0,8046,3814,5
68219,0,3872,331,1
68220,0,4423,2294,1
68221,0,3311,1505,4
68222,0,2476,5987,4
68223,0,7111,6032,4
68224,0,8833,8317,0
68225,0,5189,3432,4
68226,0,4587,9539,2
68227,0,4518,700,4
68228,0,8942,3879,3
68229,0,5072,8060,3
68230,0,8855,5176,1
68231,0,2997,2637,1
68232,0,7224,6982,2
68233,0,2831,6431,4
68234,0,8617,6252,5
68235,0,6221,1972,1
68236,0,2549,5435,4
68237,0,2549,3296,0
68238,0,1705,9586,2
68239,0,5329,8125,1
68240,0,749,3691,4
68241,0,1170,7305,3
68242,0,2759,3786,5
68243,0,7660,9348,4
68244,0,9285,9759,3
68245,0,1547,8664,1
68246,0,214,3119,0
68247,0,4616,917,4
68248,0,7282,5884,5
68249,0,6603,5768,2
68250,0,9784,1295,5
68251,0,2878,6102,4
68252,0,2198,6721,0
68253,0,8882,8943,4
68254,0,1350,3339,1
68255,0,3411,3200,3
68256,0,9850,8783,2
68257,0,9257,2902,4
68258,0,2195,2850,0
68259,0,8488,290,2
68260,0,9733,4876,3
68261,0,1716,5958,4
68262,0,6496,4074,0
68263,0,8074,3296,3
68264,0,6375,2000,1
68265,0,5890,9608,2
68266,0,7500,1722,3
68267,0,1526,8087,2
68268,0,903,9547,0
68269,0,7122,8874,5
68270,0,2588,8513,1
68271,0,7023,9525,0
68272,0,8834,7266,4
68273,0,9966,979,0
68274,0,4215,203,5
68275,0,7289,5535,3
68276,0,701,8036,4
68277,0,5449,5282,3
68278,0,1322,1034,3
68279,0,5028,5488,2
68280,0,5885,3065,1
68281,0,6827,3133,0
68282,0,5694,417,5
68283,0,6421,7393,5
68284,0,6479,671,2
68285,0,2795,9600,0
68286,0,7228,1582,2
68287,0,3847,7343,3
68288,0,6083,4203,2
68289,0,7842,3965,3
68290,0,5584,6650,1
68291,0,5511,6392,4
68292,0,8120,5521,3
68293,0,9963,2028,1
68294,0,2629,3101,5
68295,0,6276,7197,1
68296,0,6109,1329,1
68297,0,9025,7112,3
68298,0,3030,9112,0
68299,0,587,2241,0
68300,0,5963,1075,5
68301,0,4676,737,5
68302,0,4074,5688,2
68303,0,1250,1200,5
68304,0,8060,9262,3
68305,0,8520,2441,2
68306,0,6239,7749,0
68307,0,5475,706,2
68308,0,4304,5748,2
68309,0,7433,2850,3
68310,0,9899,7446,0
68311,0,4060,3645,5
68312,0,7616,4400,5
68313,0,214,919,4
68314,0,4796,4454,1
68315,0,4095,822,5
68316,0,7425,3785,0
68317,0,3581,1922,3
68318,0,1466,9417,3
68319,0,3378,4516,5
68320,0,772,462,1
68321,0,3332,2309,5
68322,0,9579,6631,4
68323,0,5160,7328,0
68324,0,5155,1383,4
68325,0,9482,6351,1
68326,0,4392,7133,3
68327,0,8380,4142,5
68328,0,6369,6040,5
68329,0,7369,2401,0
68330,0,1479,735,4
68331,0,7783,1307,5
68332,0,21,4847,4
68333,0,7975,2240,0
68334,0,2615,523,0
68335,0,4054,5543,4
68336,0,5637,4043,3
68337,0,8388,3819,2
68338,0,2058,1351,0
68339,0,6045,3738,2
68340,0,4100,6256,1
68341,0,9818,9161,1
68342,0,356,4906,1
68343,0,5888,8895,3
68344,0,7817,7709,5
68345,0,8386,7357,4
68346,0,5870,2523,3
68347,0,1434,3689,2
68348,0,5811,7574,4
68349,0,2060,2746,2
68350,0,5624,5916,5
68351,0,571,5998,5
68352,0,8878,9622,5
68353,0,7358,4038,1
68354,0,296,7008,5
68355,0,1359,7226,1
68356,0,278,9412,0
68357,0,1686,3114,5
68358,0,2145,3684,4
68359,0,5928,6155,1
68360,0,9099,18,3
68361,0,4878,790,5
68362,0,9582,3842,1
68363,0,3432,4492,3
68364,0,9072,1112,5
68365,0,293,268,0
68366,0,7845,6840,3
68367,0,9909,4875,4
68368,0,7694,7855,2
68369,0,697,761,3
68370,0,5818,4433,0
68371,0,7393,771,5
68372,0,3840,4262,5
68373,0,5978,6127,3
68374,0,7195,9779,5
68375,0,3219,2105,0
68376,0,7242,7681,4
68377,0,7373,2470,1
68378,0,4949,6377,0
68379,0,4176,2716,1
68380,0,7491,6483,3
68381,0,7519,9024,0
68382,0,5958,7513,2
68383,0,3122,4011,5
68384,0,4339,8666,1
68385,0,986,973,1
68386,0,5285,8406,0
68387,0,6662,8244,2
68388,0,5757,338,4
68389,0,6308,6315,4
68390,0,5105,2976,2
68391,0,7096,3342,0
68392,0,8312,7829,1
68393,0,7445,6665,0
68394,0,8415,6181,5
68395,0,745,6888,1
68396,0,9587,9067,0
68397,0,5353,5799,1
68398,0,2797,8780,0
68399,0,5040,15,2
68400,0,1343,9316,5
68401,0,1479,1407,2
68402,0,3076,6320,0
68403,0,5256,5735,1
68404,0,3306,9570,5
68405,0,1698,4323,0
68406,0,516,2369,3
68407,0,4972,6485,5
68408,0,2215,621,1
68409,0,9880,3856,0
68410,0,9966,3585,5
68411,0,135,4327,3
68412,0,7453,9341,1
68413,0,8366,9083,4
68414,0,8388,7083,2
68415,0,8396,5931,0
68416,0,174,5054,3
68417,0,597,4656,3
68418,0,3731,1361,3
68419,0,747,1687,3
68420,0,7465,2110,0
68421,0,3220,4527,5
68422,0,6822,8739,2
68423,0,45,8742,2
68424,0,8287,1548,0
68425,0,1038,7569,1
68426,0,3866,4287,2
68427,0,8679,8097,0
68428,0,1504,7925,0
68429,0,6511,9310,4
68430,0,617,3484,5
68431,0,7039,9832,2
68432,0,2112,9331,3
68433,0,3221,2560,3
68434,0,5817,53,3
68435,0,1433,4915,5
68436,0,539,7602,1
68437,0,570,6732,1
68438,0,2747,8144,1
68439,0,2330,9445,4
68440,0,144,941,1
68441,0,8503,4708,3
68442,0,8066,9009,2
68443,0,6188,533,3
68444,0,6066,2485,0
68445,0,8978,4626,4
68446,0,7385,934,1
68447,0,3520,7925,1
68448,0,5088,4209,3
68449,0,8329,8798,4
68450,0,481,9012,2
68451,0,2809,1903,1
68452,0,9757,4979,4
68453,0,331,3715,0
68454,0,8513,7770,1
68455,0,5565,4473,4
68456,0,9623,7591,1
68457,0,6536,4,1
68458,0,2435,5468,4
68459,0,210,5725,1
68460,0,7734,9960,1
68461,0,8604,7539,3
68462,0,4597,4267,0
68463,0,1526,5381,5
68464,0,1930,8655,5
68465,0,5057,5244,3
68466,0,9025,2353,0
68467,0,4105,9504,1
68468,0,2883,2826,0
68469,0,3945,269,4
68470,0,4031,6097,3
68471,0,86,3831,3
68472,0,3332,9807,0
68473,0,9178,1451,2
68474,0,497,2756,5
68475,0,1770,3354,1
68476,0,3953,6799,1
68477,0,1736,2566,2
68478,0,7474,431,4
68479,0,3457,4406,3
68480,0,6915,5505,3
68481,0,9461,1248,4
68482,0,9051,7320,1
68483,0,8219,8987,0
68484,0,4883,5904,2
68485,0,9108,8850,2
68486,0,6364,2907,4
68487,0,8293,5625,4
68488,0,7033,557,0
68489,0,3498,2057,4
68490,0,2902,646,4
68491,0,7434,9047,2
68492,0,9975,7585,5
68493,0,1180,9798,1
68494,0,933,536,2
68495,0,7303,8957,0
68496,0,4625,8811,1
68497,0,3010,5485,1
68498,0,2970,4413,0
68499,0,8671,6718,4
68500,0,3694,1626,1
68501,0,2552,8886,1
68502,0,9723,7266,5
68503,0,7202,4061,1
68504,0,9987,6267,3
68505,0,4,1438,0
68506,0,7293,6924,2
68507,0,5007,2336,4
68508,0,7332,8583,4
68509,0,9138,7611,3
68510,0,9566,3992,5
68511,0,9510,6276,5
68512,0,7638,3557,3
68513,0,1742,9348,2
68514,0,1672,4101,3
68515,0,3985,4081,0
68516,0,1781,3391,0
68517,0,1461,9972,1
68518,0,9732,2876,5
68519,0,8855,2478,0
68520,0,420,1540,1
68521,0,5428,9992,5
68522,0,7900,134,1
68523,0,3013,5370,5
68524,0,9281,3392,0
68525,0,8159,9825,2
68526,0,3724,9562,0
68527,0,792,2668,3
68528,0,7137,1180,0
68529,0,764,1467,1
68530,0,7790,5815,0
68531,0,9506,1,0
68532,0,7062,2347,2
68533,0,6759,338,1
68534,0,5708,7835,3
68535,0,9993,303,1
68536,0,3222,1620,5
68537,0,8103,727,4
68538,0,4584,4627,5
68539,0,6949,2638,3
68540,0,3123,2252,5
68541,0,2311,6410,5
68542,0,5937,9796,4
68543,0,9606,8160,2
68544,0,8227,5716,0
68545,0,3259,4422,4
68546,0,5055,3510,0
68547,0,392,7772,3
68548,0,7350,5583,3
68549,0,699,488,4
68550,0,2982,4551,0
68551,0,2410,8333,3
68552,0,7031,8009,1
68553,0,2925,7600,4
68554,0,2975,338,5
68555,0,4364,3135,4
68556,0,8061,1088,2
68557,0,3076,3648,0
68558,0,5888,1024,3
68559,0,4828,3197,5
68560,0,661,2159,3
68561,0,5495,716,3
68562,0,4997,2015,2
68563,0,591,6404,2
68564,0,4861,2921,4
68565,0,3544,4281,4
68566,0,2401,7426,1
68567,0,4641,2368,1
68568,0,2694,1602,0
68569,0,4526,1174,5
68570,0,5062,1279,4
68571,0,2697,4694,2
68572,0,1301,7630,0
68573,0,3210,6384,4
68574,0,3013,4864,1
68575,0,2465,8617,0
68576,0,5296,4365,4
68577,0,4900,7753,5
68578,0,8342,8779,0
68579,0,5326,9833,3
68580,0,7195,3832,2
68581,0,4934,616,2
68582,0,5136,1065,2
68583,0,1408,7996,4
68584,0,5751,5894,4
68585,0,246,5290,3
68586,0,8209,2747,2
68587,0,8340,2386,4
68588,0,5868,5589,3
68589,0,7926,6194,0
68590,0,100,5532,2
68591,0,1226,8224,0
68592,0,1975,2721,5
68593,0,5807,6988,2
68594,0,1086,1384,4
68595,0,8417,4033,2
68596,0,707,6329,1
68597,0,158,6315,3
68598,0,8753,6881,0
68599,0,4653,8651,3
68600,0,6061,6696,5
68601,0,5790,3650,1
68602,0,8195,8679,0
68603,0,6203,7683,3
68604,0,6906,1439,1
68605,0,8049,1926,3
68606,0,4844,6206,1
68607,0,7286,865,2
68608,0,29,5537,2
68609,0,3809,1619,3
68610,0,3229,2662,5
68611,0,1252,2471,3
68612,0,2538,4160,5
68613,0,9119,9147,4
68614,0,3628,5940,1
68615,0,2844,9021,1
68616,0,4739,5967,1
68617,0,3761,668,0
68618,0,7625,64,2
68619,0,169,2475,5
68620,0,5989,2222,5
68621,0,9617,1856,1
68622,0,653,3692,1
68623,0,8783,8049,3
68624,0,2745,6076,1
68625,0,1745,7133,1
68626,0,46,9584,0
68627,0,3849,9371,3
68628,0,9387,2234,5
68629,0,4432,1626,3
68630,0,1674,5118,4
68631,0,9625,3417,1
68632,0,8759,8827,3
68633,0,1389,8495,5
68634,0,7143,2861,3
68635,0,4702,4316,0
68636,0,7446,560,0
68637,0,465,4835,0
68638,0,9261,7088,4
68639,0,1911,5002,2
68640,0,8709,3225,2
68641,0,4016,7903,0
68642,0,6249,6908,0
68643,0,8098,8246,3
68644,0,818,3894,0
68645,0,1030,7130,3
68646,0,6703,564,0
68647,0,6257,122,0
68648,0,3547,423,3
68649,0,8422,6754,1
68650,0,2670,379,5
68651,0,4279,3693,2
68652,0,8370,4545,0
68653,0,9500,9606,2
68654,0,491,927,4
68655,0,5545,1749,4
68656,0,7166,1916,1
68657,0,4851,5963,0
68658,0,3121,5015,0
68659,0,5712,9591,2
68660,0,4152,9907,3
68661,0,5149,378,5
68662,0,6077,5631,4
68663,0,417,5223,3
68664,0,3313,1380,1
68665,0,7633,1261,5
68666,0,7952,9377,5
68667,0,9788,252,0
68668,0,3010,1316,1
68669,0,3065,5709,1
68670,0,2579,6037,0
68671,0,9205,5569,2
68672,0,3864,4137,3
68673,0,7276,1153,5
68674,0,8152,8087,5
68675,0,2641,5528,4
68676,0,7973,2287,3
68677,0,6569,3031,5
68678,0,6180,5915,2
68679,0,834,25,4
68680,0,3544,9691,1
68681,0,5144,8707,1
68682,0,4881,8073,4
68683,0,9315,4695,3
68684,0,1619,4604,3
68685,0,6593,7884,4
68686,0,8115,1423,1
68687,0,8485,5020,5
68688,0,9642,6473,2
68689,0,3793,7498,4
68690,0,3253,4693,4
68691,0,265,9828,1
68692,0,150,4557,4
68693,0,1888,5859,4
68694,0,2562,793,2
68695,0,748,2468,3
68696,0,3376,1118,4
68697,0,7726,4471,3
68698,0,8041,2028,2
68699,0,1196,7802,0
68700,0,6133,9579,3
68701,0,7262,795,3
68702,0,3218,8127,1
68703,0,1224,798,4
68704,0,8494,5070,0
68705,0,3299,5276,1
68706,0,1762,6018,2
68707,0,6051,2652,1
68708,0,8721,3647,4
68709,0,7632,1124,5
68710,0,1395,8242,1
68711,0,5714,4955,0
68712,0,8736,5450,4
68713,0,8171,7426,4
68714,0,3713,2422,1
68715,0,2632,4852,1
68716,0,2477,7318,0
68717,0,6940,8529,0
68718,0,3971,1817,1
68719,0,7246,9604,4
68720,0,9032,8833,1
68721,0,1448,4355,5
68722,0,8517,3455,1
68723,0,8726,276,2
68724,0,5436,1208,2
68725,0,7942,5165,2
68726,0,303,230,0
68727,0,2107,238,5
68728,0,4749,6720,5
68729,0,4125,5308,3
68730,0,2245,7744,2
68731,0,909,3896,2
68732,0,774,5324,2
68733,0,8505,3896,4
68734,0,9011,2517,5
68735,0,4077,3466,1
68736,0,240,7392,2
68737,0,6969,4665,0
68738,0,6820,4374,2
68739,0,1056,5280,1
68740,0,1923,7871,4
68741,0,7174,8950,3
68742,0,3985,3247,2
68743,0,2376,9475,4
68744,0,2907,9396,3
68745,0,6744,3482,0
68746,0,8207,1584,5
68747,0,3313,2121,1
68748,0,6634,1251,5
68749,0,6251,8712,1
68750,0,693,240,5
68751,0,7153,3074,4
68752,0,1784,4635,1
68753,0,8022,1529,1
68754,0,9459,3857,3
68755,0,4975,7580,2
68756,0,5423,5056,4
68757,0,5395,9091,4
68758,0,4089,3290,3
68759,0,6994,5261,2
68760,0,3570,7035,4
68761,0,4442,1459,1
68762,0,6177,921,4
68763,0,4493,9522,2
68764,0,2388,3143,0
68765,0,6520,2158,3
68766,0,883,537,4
68767,0,5268,9956,5
68768,0,4835,3730,5
68769,0,2084,4725,1
68770,0,807,8707,1
68771,0,7753,5774,1
68772,0,5412,7222,1
68773,0,6874,3578,5
68774,0,3406,7653,2
68775,0,3096,7232,4
68776,0,4483,6961,0
68777,0,1493,5102,0
68778,0,1233,8993,0
68779,0,4259,6620,5
68780,0,976,1331,3
68781,0,6691,9755,2
68782,0,7141,2070,0
68783,0,991,7061,0
68784,0,7045,9944,5
68785,0,3013,7687,3
68786,0,7364,622,5
68787,0,1568,9489,3
68788,0,6181,3939,3
68789,0,4622,5326,5
68790,0,7364,3697,5
68791,0,8102,3817,4
68792,0,2276,6987,4
68793,0,4222,5562,2
68794,0,5897,9072,3
68795,0,5642,4799,2
68796,0,886,9525,0
68797,0,957,7408,4
68798,0,4922,1120,2
68799,0,3622,4200,4
68800,0,154,6509,3
68801,0,637,9383,0
68802,0,5427,3446,4
68803,0,1371,7743,0
68804,0,4171,1305,5
68805,0,5150,1059,1
68806,0,2298,7794,0
68807,0,7917,5128,3
68808,0,3086,5584,1
68809,0,6755,5750,1
68810,0,2686,561,1
68811,0,9148,1571,1
68812,0,4898,1627,2
68813,0,3889,6491,5
68814,0,923,173,0
68815,0,6953,9092,5
68816,0,4941,8957,5
68817,0,8307,8246,5
68818,0,5445,4996,0
68819,0,2647,3512,1
68820,0,7479,3950,0
68821,0,6953,9914,4
68822,0,9910,7650,3
68823,0,2972,5273,4
68824,0,5506,9594,5
68825,0,2476,7725,4
68826,0,254,3587,4
68827,0,5753,4894,3
68828,0,7655,1551,1
68829,0,4191,5526,0
68830,0,2686,7709,1
68831,0,8821,8957,4
68832,0,9846,9589,4
68833,0,2839,4151,3
68834,0,9086,1946,3
68835,0,6697,1968,2
68836,0,501,1960,3
68837,0,626,8235,4
68838,0,8797,7299,5
68839,0,2956,677,2
68840,0,3205,4413,0
68841,0,4994,7196,3
68842,0,4554,8029,3
68843,0,8557,4741,4
68844,0,8073,5430,3
68845,0,4474,5917,1
68846,0,3210,9757,5
68847,0,7185,8431,0
68848,0,8160,4651,0
68849,0,6104,7702,1
68850,0,7085,4908,2
68851,0,3182,3956,5
68852,0,5606,3854,3
68853,0,7316,4491,5
68854,0,7177,3270,5
68855,0,5267,4611,1
68856,0,4208,5273,4
68857,0,5568,3702,0
68858,0,8075,9204,3
68859,0,1936,3194,0
68860,0,6958,6990,1
68861,0,3518,259,3
68862,0,8342,652,0
68863,0,4825,6002,2
68864,0,2007,7692,2
68865,0,2933,7791,1
68866,0,2585,2128,1
68867,0,2501,2164,5
68868,0,8604,6161,5
68869,0,6726,4803,5
68870,0,9313,3328,3
68871,0,6305,7123,0
68872,0,9499,5107,2
68873,0,5468,9155,0
68874,0,6093,314,2
68875,0,5826,4912,1
68876,0,8778,6323,2
68877,0,1561,1476,1
68878,0,1432,8731,0
68879,0,2834,5766,4
68880,0,1413,3380,5
68881,0,1744,8652,4
68882,0,5123,8285,2
68883,0,1715,1879,4
68884,0,8082,4422,5
68885,0,8224,6623,5
68886,0,5354,125,5
68887,0,6460,91,1
68888,0,7243,5413,5
68889,0,6878,9440,5
68890,0,6460,8498,2
68891,0,8167,5411,2
68892,0,6354,4319,2
68893,0,9179,2469,0
68894,0,529,8080,1
68895,0,4888,1134,5
68896,0,1373,2414,1
68897,0,6411,1247,0
68898,0,5202,3623,5
68899,0,5887,7990,4
68900,0,9065,4529,4
68901,0,3039,109,2
68902,0,8269,7523,1
68903,0,6058,8723,1
68904,0,3880,6273,3
68905,0,4482,2926,5
68906,0,9854,3562,5
68907,0,6619,2768,0
68908,0,422,2685,0
68909,0,6299,6422,2
68910,0,181,6887,5
68911,0,9924,2791,3
68912,0,7106,9148,1
68913,0,4413,6143,3
68914,0,9289,3432,0
68915,0,7857,5728,3
68916,0,7305,7364,3
68917,0,4207,5438,4
68918,0,5583,8691,4
68919,0,4061,3005,5
68920,0,8002,2119,3
68921,0,6176,4976,1
68922,0,1574,8751,5
68923,0,2937,5801,1
68924,0,3432,7394,2
68925,0,4181,5263,2
68926,0,5668,139,0
68927,0,3406,8196,3
68928,0,5594,6931,4
68929,0,5194,2310,3
68930,0,8109,7657,3
68931,0,2163,9721,0
68932,0,3975,9032,5
68933,0,3676,4221,3
68934,0,2175,9554,0
68935,0,9665,1113,5
68936,0,8117,8086,0
68937,0,4143,8779,3
68938,0,299,1590,0
68939,0,5973,7567,4
68940,0,6135,3438,4
68941,0,683,3947,2
68942,0,663,2574,1
68943,0,4740,4850,5
68944,0,9620,9768,1
68945,0,1881,8421,4
68946,0,2063,7540,2
68947,0,2643,1488,5
68948,0,7059,3553,0
68949,0,5146,8245,3
68950,0,1087,2934,3
68951,0,3850,401,5
68952,0,6485,1358,3
68953,0,4322,1805,2
68954,0,9546,8262,4
68955,0,2539,3381,2
68956,0,369,4000,3
68957,0,3818,2798,5
68958,0,5639,3061,1
68959,0,1696,5402,1
68960,0,1405,8029,0
68961,0,4162,703,1
68962,0,2742,6702,2
68963,0,80,5177,2
68964,0,2177,8654,4
68965,0,8222,9170,1
68966,0,7652,6797,5
68967,0,7225,7897,2
68968,0,6191,1910,4
68969,0,4783,9110,5
68970,0,1914,7140,5
68971,0,8897,774,1
68972,0,619,4560,0
68973,0,3538,526,1
68974,0,2472,3694,1
68975,0,8017,6862,0
68976,0,2464,4607,3
68977,0,9729,5026,3
68978,0,415,833,0
68979,0,9377,5303,2
68980,0,225,1009,5
68981,0,2279,7208,3
68982,0,3203,3236,1
68983,0,1548,3218,4
68984,0,9546,465,5
68985,0,5301,8150,4
68986,0,359,4959,2
68987,0,9645,5340,5
68988,0,8685,6259,1
68989,0,2376,3096,0
68990,0,1776,6169,5
68991,0,7726,4099,4
68992,0,9513,5637,3
68993,0,4245,2801,3
68994,0,4958,7745,3
68995,0,3282,3862,2
68996,0,3154,1682,3
68997,0,795,7679,4
68998,0,5,7057,1
68999,0,9067,566,5
69000,0,5660,4206,3
69001,0,3756,3376,3
69002,0,5518,7722,2
69003,0,2527,9589,3
69004,0,7109,359,5
69005,0,8033,3699,0
69006,0,4424,5288,5
69007,0,8037,5818,3
69008,0,3645,8935,5
69009,0,1529,6329,0
69010,0,3582,8637,5
69011,0,7392,3926,1
69012,0,8475,2500,5
69013,0,6148,7526,4
69014,0,2558,5254,2
69015,0,4655,1586,1
69016,0,7481,850,3
69017,0,5171,7839,1
69018,0,9041,5166,5
69019,0,9790,9820,4
69020,0,9636,6509,1
69021,0,6822,4243,3
69022,0,8145,3514,4
69023,0,3294,803,2
69024,0,4459,3425,5
69025,0,6863,3311,2
69026,0,8132,7718,3
69027,0,8315,4727,0
69028,0,9649,1523,4
69029,0,6819,6500,1
69030,0,9532,1579,2
69031,0,1569,7587,2
69032,0,6588,3031,1
69033,0,1094,7573,5
69034,0,3838,6365,2
69035,0,3167,3718,3
69036,0,9649,9305,2
69037,0,2026,6907,1
69038,0,3648,3535,3
69039,0,6312,2101,5
69040,0,6102,2268,4
69041,0,420,5012,3
69042,0,4278,6748,2
69043,0,3384,748,0
69044,0,3859,3131,4
69045,0,4386,3629,5
69046,0,4495,4350,0
69047,0,7682,3897,4
69048,0,908,8376,0
69049,0,5873,9358,4
69050,0,2036,4488,4
69051,0,5088,5602,5
69052,0,3838,6791,5
69053,0,7013,8814,5
69054,0,1764,6420,0
69055,0,6568,9423,4
69056,0,3072,2112,5
69057,0,4524,5166,2
69058,0,3817,7111,3
69059,0,5995,6721,2
69060,0,1157,8788,3
69061,0,5715,4579,4
69062,0,8194,832,0
69063,0,1871,96,1
69064,0,443,67,3
69065,0,9315,3649,3
69066,0,5513,2312,2
69067,0,9901,3165,3
69068,0,5458,9808,2
69069,0,6324,873,1
69070,0,3508,8525,3
69071,0,9950,7802,2
69072,0,9039,1064,4
69073,0,225,7989,0
69074,0,8090,3449,0
69075,0,6284,2356,3
69076,0,3695,3818,1
69077,0,7033,3524,4
69078,0,4010,3876,2
69079,0,5054,6153,4
69080,0,23,3963,5
69081,0,1388,6623,2
69082,0,6102,1529,2
69083,0,5669,7707,2
69084,0,4087,2175,4
69085,0,3027,1859,5
69086,0,2811,5964,1
69087,0,6108,2604,0
69088,0,285,7655,4
69089,0,237,2720,4
69090,0,3691,1695,4
69091,0,8096,6573,3
69092,0,3932,7922,3
69093,0,4539,347,0
69094,0,8280,8774,3
69095,0,1974,430,2
69096,0,5074,979,1
69097,0,2038,8053,2
69098,0,8674,2463,1
69099,0,7496,5918,5
69100,0,3787,2208,5
69101,0,5404,8629,5
69102,0,3013,614,0
69103,0,5913,67,0
69104,0,355,4402,5
69105,0,7697,6896,2
69106,0,2864,2546,2
69107,0,598,3926,1
69108,0,7448,7017,0
69109,0,6008,7088,5
69110,0,1480,8857,3
69111,0,7327,3444,5
69112,0,7437,4889,3
69113,0,9333,1432,2
69114,0,1144,5595,2
69115,0,7492,8277,4
69116,0,6920,7892,5
69117,0,732,4244,5
69118,0,694,7906,2
69119,0,6179,476,2
69120,0,573,6915,4
69121,0,4526,724,0
69122,0,5412,2207,1
69123,0,2261,1292,4
69124,0,7818,5232,5
69125,0,1866,1830,4
69126,0,4735,1042,3
69127,0,1759,4735,1
69128,0,982,303,1
69129,0,8579,8901,3
69130,0,3270,9960,3
69131,0,7094,742,2
69132,0,947,3562,3
69133,0,7701,7646,5
69134,0,2845,276,5
69135,0,558,9483,0
69136,0,737,5429,2
69137,0,6196,3481,0
69138,0,4388,4560,2
69139,0,1410,5953,2
69140,0,2031,7901,0
69141,0,3320,9601,2
69142,0,5821,6892,4
69143,0,3604,5529,5
69144,0,3789,3536,5
69145,0,3308,3098,4
69146,0,6408,4355,5
69147,0,4273,6102,5
